Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-02-29 00:00:00-05:00,21.978706783746762,22.289576993021118,21.931055449105056,21.94013214111328,140865200,0.0,0.0
2016-03-01 00:00:00-05:00,22.157963895902515,22.86592844359084,22.105773358275947,22.81147003173828,201628400,0.0,0.0
2016-03-02 00:00:00-05:00,22.80693646101584,22.89316243882766,22.609522303812742,22.86139488220215,132678400,0.0,0.0
2016-03-03 00:00:00-05:00,22.822821238293518,23.079231308337462,22.793321554991476,23.031579971313477,147822800,0.0,0.0
2016-03-04 00:00:00-05:00,23.228992473127164,23.542130550225167,23.002080371438247,23.374216079711914,184220400,0.0,0.0
2016-03-07 00:00:00-05:00,23.233529263730656,23.333371139494535,22.909044898699943,23.115535736083984,143315600,0.0,0.0
2016-03-08 00:00:00-05:00,22.868208251965473,23.09058294064811,22.781982250461272,22.924936294555664,126247600,0.0,0.0
2016-03-09 00:00:00-05:00,22.98847040961332,23.049737662377268,22.752481555120024,22.945358276367188,108806800,0.0,0.0
2016-03-10 00:00:00-05:00,23.01115570429515,23.19949142186105,22.72524598831535,22.956695556640625,134054400,0.0,0.0
2016-03-11 00:00:00-05:00,23.19949177929185,23.208568470707448,23.03157731610798,23.204030990600586,109632800,0.0,0.0
2016-03-14 00:00:00-04:00,23.124612406075585,23.35152450081701,23.095112725789985,23.26302719116211,100304400,0.0,0.0
2016-03-15 00:00:00-04:00,23.58978261933376,23.86661566901784,23.564822148873592,23.73046875,160270800,0.0,0.0
2016-03-16 00:00:00-04:00,23.73727683723696,24.12302674592102,23.73273762539715,24.04587745666504,153214000,0.0,0.0
2016-03-17 00:00:00-04:00,23.943768291745858,24.1593358638334,23.816698047114713,24.007305145263672,137682800,0.0,0.0
2016-03-18 00:00:00-04:00,24.12983331180305,24.166140080929782,23.868885766313326,24.034530639648438,176820800,0.0,0.0
2016-03-21 00:00:00-04:00,24.036806005797125,24.427095211429794,23.857545185479683,24.032268524169922,142010800,0.0,0.0
2016-03-22 00:00:00-04:00,23.882505203208407,24.345406224392555,23.87342850892608,24.216066360473633,129777600,0.0,0.0
2016-03-23 00:00:00-04:00,24.161602555057197,24.29547987075625,24.02999311402278,24.082181930541992,102814000,0.0,0.0
2016-03-24 00:00:00-04:00,23.93242435451574,24.109415551691082,23.800814894133254,23.977806091308594,104532000,0.0,0.0
2016-03-28 00:00:00-04:00,24.05268905869854,24.09580292326022,23.83939107343852,23.8688907623291,77645600,0.0,0.0
2016-03-29 00:00:00-04:00,23.80081385724828,24.4588593992906,23.798544251146826,24.43389892578125,124760400,0.0,0.0
2016-03-30 00:00:00-04:00,24.65400924027215,25.05564304589171,24.642662938543978,24.860498428344727,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,24.896800110978297,24.93764436515272,24.70619301443024,24.73115348815918,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,24.68350533240577,24.96033845407058,24.5518958596139,24.95806884765625,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,25.05563989818445,25.457275384549654,25.021602728478562,25.214479446411133,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,24.849148467341518,25.12598154991124,24.828725474901645,24.917221069335938,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,25.012531947464016,25.18271609324376,24.778810933049606,25.178176879882812,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,24.948990724450283,25.05563971418443,24.533742796935478,24.629045486450195,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,24.712997097235892,24.908139906228637,24.545080900471824,24.656269073486328,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,24.72661624711693,25.098752019339337,24.69484868591762,24.737960815429688,117630000,0.0,0.0
2016-04-12 00:00:00-04:00,24.81057589154995,25.07379484030774,24.656277277563966,25.0601806640625,108929200,0.0,0.0
2016-04-13 00:00:00-04:00,25.141870045297402,25.49131327638193,25.141870045297402,25.423240661621094,133029200,0.0,0.0
2016-04-14 00:00:00-04:00,25.32793084129118,25.502652407710507,25.262126120348253,25.436847686767578,101895600,0.0,0.0
2016-04-15 00:00:00-04:00,25.439120060738166,25.482233921165,24.899069792748637,24.926298141479492,187756000,0.0,0.0
2016-04-18 00:00:00-04:00,24.708460662083407,24.72207483532837,24.26598271960116,24.38851547241211,243286000,0.0,0.0
2016-04-19 00:00:00-04:00,24.47927763792478,24.506507714173246,24.104874043919843,24.259174346923828,129539600,0.0,0.0
2016-04-20 00:00:00-04:00,24.197908925926956,24.526930815436103,24.066299477642445,24.30909538269043,122444000,0.0,0.0
2016-04-21 00:00:00-04:00,24.263712882519787,24.263712882519787,23.943765964694265,24.04587745666504,126210000,0.0,0.0
2016-04-22 00:00:00-04:00,23.82804511272389,24.161606246807402,23.73954951362446,23.98007583618164,134732400,0.0,0.0
2016-04-25 00:00:00-04:00,23.825772091373253,23.97326531246502,23.714585639683417,23.84392547607422,112126400,0.0,0.0
2016-04-26 00:00:00-04:00,23.57844351762662,23.89385128341724,23.57844351762662,23.67828369140625,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,21.783566508751772,22.398498230577463,21.710954689637358,22.19654655456543,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,22.148893299057473,22.21015881284692,21.386468398554477,21.518077850341797,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,21.327464711135256,21.493111281918008,20.991635821156237,21.270736694335938,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,21.32293593261435,21.347896408687625,20.966683910989545,21.24805450439453,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,21.375125164874042,21.72457010531819,21.257131601275884,21.59749984741211,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,21.60203423927497,21.76087377014154,21.28889612084995,21.372854232788086,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,21.45960597989404,21.47558646786894,21.15825839112268,21.286102294921875,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,21.315782067463918,21.33404423860122,20.96877468971617,21.167390823364258,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,21.231313965245185,21.40709934676269,21.13771271280277,21.183372497558594,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,21.306644808600005,21.361434791861942,21.028126302593392,21.327190399169922,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,21.34089284470327,21.36143843878082,21.10803232803627,21.119447708129883,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,21.16738825392826,21.18108531605425,20.425433865235846,20.624048233032227,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,20.546426325558887,20.92767626269281,20.546426325558887,20.665138244628906,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,21.092053812907306,21.54864119146011,20.923116970530707,21.43221092224121,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,21.585172233832083,21.619414898931378,21.23359969095527,21.34317970275879,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,21.496130149435942,21.735837428297444,21.434489890769942,21.587446212768555,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,21.605710227777053,21.605710227777053,21.36143609950914,21.505260467529297,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,21.60570650988381,21.786058665774572,21.57831065041897,21.738117218017578,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,21.886508934704317,22.187856429091525,21.840849167832307,22.014352798461914,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,22.194711024100247,22.393325403609666,22.10795831420649,22.349950790405273,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,22.525742283453567,22.770016508813494,22.39789834995468,22.74262237548828,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,22.756312767698866,22.996021814445314,22.518887145307446,22.9229679107666,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,22.701522999828267,22.936665200189545,22.658146645366198,22.909269332885742,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,22.738046500687176,22.920682111834168,22.559977737777103,22.79740333557129,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,22.605640463870408,22.724354158290147,22.448119001831813,22.47779655456543,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,22.281466812620405,22.33625681795118,22.060021624657328,22.308862686157227,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,22.32483752650395,22.434417509430652,22.247216775333648,22.354515075683594,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,22.37049755909265,23.26084327311567,22.270049522734844,22.516605377197266,93170000,0.0,0.0
2016-06-07 00:00:00-04:00,22.65815030901244,22.79969303368807,22.591944925296875,22.607925415039062,89638000,0.0,0.0
2016-06-08 00:00:00-04:00,22.605643536910737,22.72892235553178,22.528024507636122,22.58738136291504,83392400,0.0,0.0
2016-06-09 00:00:00-04:00,22.48693162829958,22.827088786562502,22.477799670405847,22.749469757080078,106405600,0.0,0.0
2016-06-10 00:00:00-04:00,22.49378039676687,22.680981181190987,22.48236675558737,22.56226921081543,126851600,0.0,0.0
2016-06-13 00:00:00-04:00,22.53030480828024,22.628471164583814,22.167316935718596,22.22210693359375,152082000,0.0,0.0
2016-06-14 00:00:00-04:00,22.217543110269162,22.482364641833097,22.087415769205567,22.24950408935547,127727600,0.0,0.0
2016-06-15 00:00:00-04:00,22.331686679594025,22.466380850297718,22.151334471689832,22.17644691467285,117780800,0.0,0.0
2016-06-16 00:00:00-04:00,22.018927483485488,22.315710001170025,21.932176501301175,22.270051956176758,125307200,0.0,0.0
2016-06-17 00:00:00-04:00,22.057739922946293,22.06458845588902,21.75639228126626,21.763240814208984,244032800,0.0,0.0
2016-06-20 00:00:00-04:00,21.91619234321654,22.04631966558469,21.69474720440316,21.71072769165039,137647600,0.0,0.0
2016-06-21 00:00:00-04:00,21.674201907102525,21.99609508084808,21.614845064338432,21.895647048950195,142185600,0.0,0.0
2016-06-22 00:00:00-04:00,21.973262336582845,22.11937012342958,21.767797717035187,21.813457489013672,116876400,0.0,0.0
2016-06-23 00:00:00-04:00,21.90249978985331,21.982402242540527,21.744976567596474,21.93902587890625,128960800,0.0,0.0
2016-06-24 00:00:00-04:00,21.210772205794754,21.610286250537804,21.151415345744887,21.322635650634766,301245600,0.0,0.0
2016-06-27 00:00:00-04:00,21.231313454466964,21.242728835816965,20.888872914878785,21.01215171813965,181958400,0.0,0.0
2016-06-28 00:00:00-04:00,21.208483487051712,21.38198717372149,21.034979800381937,21.366004943847656,161779600,0.0,0.0
2016-06-29 00:00:00-04:00,21.452761743844253,21.585172523145896,21.37514097117874,21.550928115844727,146124000,0.0,0.0
2016-06-30 00:00:00-04:00,21.560060774509793,21.86369011669802,21.52809979112156,21.824880599975586,143345600,0.0,0.0
2016-07-01 00:00:00-04:00,21.799757337712773,22.023485852208868,21.763231264132205,21.891075134277344,104106000,0.0,0.0
2016-07-05 00:00:00-04:00,21.776933357221267,21.779216781642216,21.56462017137795,21.68561553955078,110820800,0.0,0.0
2016-07-06 00:00:00-04:00,21.596578140097005,21.838570584500264,21.544071577921482,21.80889129638672,123796400,0.0,0.0
2016-07-07 00:00:00-04:00,21.847710308063967,22.03034599748645,21.829448132516134,21.902502059936523,100558400,0.0,0.0
2016-07-08 00:00:00-04:00,22.02805956613445,22.11937739838319,21.927611518229334,22.071435928344727,115648400,0.0,0.0
2016-07-11 00:00:00-04:00,22.08741858563869,22.292883292923456,22.082853477362566,22.13992691040039,95179600,0.0,0.0
2016-07-12 00:00:00-04:00,22.183294474532037,22.304289835382445,22.171880836603023,22.240367889404297,96670000,0.0,0.0
2016-07-13 00:00:00-04:00,22.23808015846368,22.297435239732682,22.10795113587523,22.11480140686035,103568800,0.0,0.0
2016-07-14 00:00:00-04:00,22.233519628005393,22.598789139270338,22.217539141317005,22.553131103515625,155676000,0.0,0.0
2016-07-15 00:00:00-04:00,22.582808981043794,22.66956168867893,22.486926059518854,22.55084800720215,120548000,0.0,0.0
2016-07-18 00:00:00-04:00,22.53258112383879,22.859041092225457,22.50975210864059,22.79055404663086,145975600,0.0,0.0
2016-07-19 00:00:00-04:00,22.728919923452317,22.829369707523078,22.678695031416936,22.799692153930664,95119600,0.0,0.0
2016-07-20 00:00:00-04:00,22.82937007044062,22.934384963755523,22.770013220569517,22.82023811340332,105104000,0.0,0.0
2016-07-21 00:00:00-04:00,22.790553717353347,23.057656848971828,22.630747129790407,22.699235916137695,130808000,0.0,0.0
2016-07-22 00:00:00-04:00,22.66043435980121,22.669566317298003,22.44355428817375,22.52345848083496,113254800,0.0,0.0
2016-07-25 00:00:00-04:00,22.429855027390264,22.564547468363067,22.126224001876572,22.22210693359375,161531600,0.0,0.0
2016-07-26 00:00:00-04:00,22.103391506427343,22.365929556826128,22.012073696496152,22.06914710998535,224959200,0.0,0.0
2016-07-27 00:00:00-04:00,23.80417998466664,23.822443896116138,23.457174375838438,23.502832412719727,369379200,0.0,0.0
2016-07-28 00:00:00-04:00,23.4754471344757,23.845281901124114,23.473163709248343,23.82016944885254,159479200,0.0,0.0
2016-07-29 00:00:00-04:00,23.78592599556477,23.868111883610947,23.66949569720884,23.790491104125977,110934800,0.0,0.0
2016-08-01 00:00:00-04:00,23.836141225992264,24.233371695861376,23.836141225992264,24.210542678833008,152671600,0.0,0.0
2016-08-02 00:00:00-04:00,24.210546186522336,24.215111293892473,23.742543431794726,23.85212516784668,135266400,0.0,0.0
2016-08-03 00:00:00-04:00,23.92746499966559,24.16260726009305,23.91833304156493,24.151193618774414,120810400,0.0,0.0
2016-08-04 00:00:00-04:00,24.233814787757407,24.330217114532363,24.164954982245238,24.300378799438477,109634800,0.1425,0.0
2016-08-05 00:00:00-04:00,24.39219427837535,24.70894734386879,24.371537383414264,24.6699275970459,162213600,0.0,0.0
2016-08-08 00:00:00-04:00,24.679108114533385,24.874210357666016,24.596478780689516,24.874210357666016,112148800,0.0,0.0
2016-08-09 00:00:00-04:00,24.842078154919832,25.005044543160835,24.791581182274818,24.975204467773438,105260800,0.0,0.0
2016-08-10 00:00:00-04:00,24.952248210044168,24.995859544037458,24.734195042433488,24.789281845092773,96034000,0.0,0.0
2016-08-11 00:00:00-04:00,24.908642179120143,25.00275049857763,24.754857207067335,24.77322006225586,109938000,0.0,0.0
2016-08-12 00:00:00-04:00,24.738782520019388,24.890273401855218,24.738782520019388,24.830595016479492,74641600,0.0,0.0
2016-08-15 00:00:00-04:00,24.821414743900725,25.14275762083864,24.807643481704662,25.128986358642578,103472800,0.0,0.0
2016-08-16 00:00:00-04:00,25.163421657585115,25.30114132335312,25.067019292490144,25.10603904724121,135177600,0.0,0.0
2016-08-17 00:00:00-04:00,25.041768768166257,25.103742962959554,24.867325156571614,25.069313049316406,101424000,0.0,0.0
2016-08-18 00:00:00-04:00,25.071607951969114,25.156533084599157,25.023405023876595,25.03717803955078,87938800,0.0,0.0
2016-08-19 00:00:00-04:00,24.966026091319584,25.177195434653218,24.871919518128394,25.101449966430664,101472400,0.0,0.0
2016-08-22 00:00:00-04:00,24.986682574480657,25.041769386964035,24.754856351478242,24.906347274780273,103280800,0.0,0.0
2016-08-23 00:00:00-04:00,24.924709945975586,25.092267939757463,24.910938679783047,24.98438835144043,85030800,0.0,0.0
2016-08-24 00:00:00-04:00,24.920110158744336,24.961425692005793,24.71582828627868,24.79616355895996,94700400,0.0,0.0
2016-08-25 00:00:00-04:00,24.649266737999657,24.761736130994823,24.486300382506883,24.690582275390625,100344800,0.0,0.0
2016-08-26 00:00:00-04:00,24.653861932651832,24.777806811778337,24.401377083228862,24.545982360839844,111065200,0.0,0.0
2016-08-29 00:00:00-04:00,24.472529150125045,24.660743987094957,24.396783706286747,24.518434524536133,99881200,0.0,0.0
2016-08-30 00:00:00-04:00,24.28431770267769,24.444988286720132,24.215457880272055,24.330223083496094,99455600,0.0,0.0
2016-08-31 00:00:00-04:00,24.25218392748469,24.461055689682027,24.247592338631357,24.35317611694336,118649600,0.0,0.0
2016-09-01 00:00:00-04:00,24.362357899237917,24.513848812405232,24.243002854979064,24.49778175354004,106806000,0.0,0.0
2016-09-02 00:00:00-04:00,24.720420891019256,24.789280704558593,24.51843478977649,24.72730827331543,107210000,0.0,0.0
2016-09-06 00:00:00-04:00,24.766333696060308,24.858146218106235,24.676816968639535,24.720426559448242,107521600,0.0,0.0
2016-09-07 00:00:00-04:00,24.75026118191113,24.963724504377,24.57581760358322,24.871912002563477,169457200,0.0,0.0
2016-09-08 00:00:00-04:00,24.617135358926078,24.62172519640011,24.155778765366023,24.220046997070312,212008000,0.0,0.0
2016-09-09 00:00:00-04:00,24.01807172920358,24.265965093091623,23.671480178833008,23.671480178833008,186228000,0.0,0.0
2016-09-12 00:00:00-04:00,23.561294951693792,24.265953180979132,23.5337506743903,24.201684951782227,181171200,0.0,0.0
2016-09-13 00:00:00-04:00,24.676813145824237,24.970611769914743,24.614838958793246,24.77780532836914,248704800,0.0,0.0
2016-09-14 00:00:00-04:00,24.956838869327946,25.943818447931307,24.926998799315932,25.65460968017578,443554800,0.0,0.0
2016-09-15 00:00:00-04:00,26.134339501003595,26.563562111095,26.049412596527542,26.526836395263672,359934400,0.0,0.0
2016-09-16 00:00:00-04:00,26.423537359400047,26.655361776942122,26.175644134502246,26.37763023376465,319547600,0.0,0.0
2016-09-19 00:00:00-04:00,26.439608647091717,26.66684326402679,25.99431908864002,26.070064544677734,188092000,0.0,0.0
2016-09-20 00:00:00-04:00,25.948409259285395,26.194006687318172,25.824462648243934,26.067764282226562,138057200,0.0,0.0
2016-09-21 00:00:00-04:00,26.132031351930376,26.164165462501977,25.80839445226562,26.063173294067383,144012800,0.0,0.0
2016-09-22 00:00:00-04:00,26.246796954056215,26.382220780361955,26.166461676338088,26.30877113342285,124296000,0.0,0.0
2016-09-23 00:00:00-04:00,26.262865697752606,26.34779256890091,25.60411462694234,25.87036895751953,209924800,0.0,0.0
2016-09-26 00:00:00-04:00,25.62477796502985,26.026456231636505,25.604121066169935,25.909395217895508,119477600,0.0,0.0
2016-09-27 00:00:00-04:00,25.936931303469514,25.97824683930976,25.78544042166271,25.95758819580078,98429600,0.0,0.0
2016-09-28 00:00:00-04:00,26.09531069443601,26.313363865258328,26.03563230248903,26.154987335205078,118564400,0.0,0.0
2016-09-29 00:00:00-04:00,25.97365495804091,26.120554240314895,25.6614935454143,25.748714447021484,143548000,0.0,0.0
